Date;Open;High;Low;Close;Adj Close;Volume
03/05/2019;45.882.500;45.982.498;45.132.500;45.752.499;45.441.769;33682400
06/05/2019;43.875.000;45.084.999;43.500.000;44.962.502;44.657.139;42217600
07/05/2019;44.474.998;44.474.998;42.792.500;43.277.500;42.983.585;55522000
08/05/2019;43.000.000;44.287.498;42.880.001;43.480.000;43.184.704;41916800
09/05/2019;42.785.000;42.882.500;41.349.998;42.547.501;42.258.545;66024800
10/05/2019;42.237.499;42.897.499;41.000.000;42.205.002;41.918.369;56950000
13/05/2019;40.875.000;41.107.498;39.452.499;39.612.499;39.343.472;65691200
14/05/2019;40.012.501;40.865.002;39.622.501;40.509.998;40.234.871;52488000
15/05/2019;39.950.001;40.262.501;39.352.501;39.895.000;39.624.054;50232000
16/05/2019;39.840.000;40.477.501;39.412.498;40.047.501;39.775.513;78108800
17/05/2019;39.625.000;40.927.502;38.735.001;39.132.500;38.866.734;102206800
20/05/2019;38.137.501;38.692.501;37.687.500;37.937.500;37.679.840;57206400
21/05/2019;38.549.999;38.924.999;38.160.000;38.764.999;38.501.732;36184800
22/05/2019;38.375.000;38.637.501;37.939.999;38.049.999;37.791.580;32586800
23/05/2019;37.422.501;37.422.501;36.227.501;36.830.002;36.579.872;59184400
24/05/2019;37.020.000;37.375.000;36.220.001;36.287.498;36.041.058;35758400
28/05/2019;36.465.000;36.794.998;35.812.500;35.832.500;35.589.153;42835600
29/05/2019;35.352.501;35.705.002;34.735.001;35.084.999;34.846.722;55980000
30/05/2019;35.077.499;35.437.500;34.392.502;34.777.500;34.580.738;39430000
31/05/2019;34.285.000;34.962.502;33.847.500;33.865.002;33.673.401;38972000
03/06/2019;33.977.501;34.367.500;33.150.002;33.445.000;33.255.772;47864400
04/06/2019;34.090.000;35.802.502;33.867.500;35.750.000;35.547.733;64183600
05/06/2019;36.492.500;36.547.501;34.955.002;35.320.000;35.120.171;51161600
06/06/2019;35.362.499;36.192.501;35.337.502;35.945.000;35.741.627;40814000
07/06/2019;36.005.001;36.720.001;35.812.500;36.375.000;36.169.189;34885600
10/06/2019;36.939.999;37.797.501;36.939.999;37.107.498;36.897.545;40278000
11/06/2019;37.709.999;38.090.000;37.290.001;37.687.500;37.474.274;38387200
12/06/2019;37.250.000;37.312.500;36.397.499;36.549.999;36.343.204;35889200
13/06/2019;36.772.499;37.250.000;36.595.001;37.064.999;36.855.289;30808000
14/06/2019;36.127.499;36.372.501;35.709.999;36.160.000;35.955.410;39442800
17/06/2019;36.142.502;36.630.001;35.912.498;36.257.500;36.052.357;27604000
18/06/2019;36.875.000;38.777.500;36.764.999;38.220.001;38.003.757;58192000
19/06/2019;38.575.001;38.689.999;38.017.502;38.279.999;38.063.412;33164400
20/06/2019;39.192.501;39.332.500;38.380.001;38.525.002;38.307.030;35016800
21/06/2019;38.375.000;38.869.999;37.875.000;37.939.999;37.725.334;43442800
24/06/2019;38.154.999;38.462.502;37.680.000;38.165.001;37.949.070;28294800
25/06/2019;38.215.000;38.970.001;37.842.499;37.869.999;37.655.735;31186800
26/06/2019;39.152.500;40.430.000;39.022.499;39.814.999;39.589.729;58407200
27/06/2019;40.677.502;41.000.000;40.314.999;40.807.499;40.576.618;44544000
28/06/2019;41.250.000;41.342.499;40.587.502;41.057.499;40.825.207;39766800
01/07/2019;43.142.502;43.487.499;41.165.001;41.542.500;41.307.461;70975600
02/07/2019;41.375.000;41.587.502;40.424.999;40.557.499;40.328.026;40022800
03/07/2019;40.792.500;40.849.998;40.084.999;40.687.500;40.457.302;24663600
05/07/2019;40.099.998;40.145.000;39.419.998;40.057.499;39.830.860;39655200
08/07/2019;39.457.500;39.647.499;39.000.000;39.302.502;39.080.132;32978800
09/07/2019;38.877.499;39.610.001;38.750.000;39.327.499;39.104.996;34286000
10/07/2019;39.764.999;40.592.499;39.625.000;40.014.999;39.788.601;45207600
11/07/2019;40.750.000;41.980.000;40.375.000;41.570.000;41.334.805;68256000
12/07/2019;41.849.998;42.617.500;41.849.998;41.902.500;41.665.424;50639200
15/07/2019;42.115.002;42.277.500;41.532.501;41.817.501;41.580.902;28984000
16/07/2019;41.667.500;42.042.500;41.209.999;41.770.000;41.533.676;34144400
17/07/2019;41.787.498;42.497.501;41.492.500;42.427.502;42.187.454;34820400
18/07/2019;42.532.501;43.177.502;41.962.502;42.544.998;42.304.279;44219200
19/07/2019;42.930.000;42.994.999;42.049.999;42.110.001;41.871.746;34489600
22/07/2019;42.325.001;42.959.999;42.250.000;42.830.002;42.587.685;31594000
23/07/2019;43.224.998;43.935.001;43.067.501;43.915.001;43.666.531;42817600
24/07/2019;44.349.998;44.722.500;43.584.999;44.665.001;44.412.292;36623600
25/07/2019;44.247.501;44.375.000;43.110.001;43.345.001;43.099.762;39270000
26/07/2019;43.617.500;44.237.499;43.617.500;43.767.502;43.519.871;27416000
29/07/2019;43.695.000;43.867.500;42.817.501;43.705.002;43.457.729;24816000
30/07/2019;43.237.499;43.985.001;43.092.499;43.862.499;43.614.334;19777200
31/07/2019;43.544.998;43.555.000;41.755.001;42.180.000;41.941.349;35941600
01/08/2019;42.285.000;43.195.000;40.705.002;41.230.000;40.996.727;42121200
02/08/2019;40.297.501;40.994.999;39.820.000;40.297.501;40.069.504;42834800
05/08/2019;38.450.001;38.462.502;37.224.998;37.697.498;37.484.215;58915600
06/08/2019;38.450.001;38.907.501;37.607.498;38.087.502;37.872.009;36127200
07/08/2019;37.474.998;38.592.499;37.299.999;38.472.500;38.254.829;37256000
08/08/2019;39.052.502;39.577.499;38.474.998;39.564.999;39.341.148;30930000
09/08/2019;39.152.500;39.187.500;38.037.498;38.544.998;38.326.920;34181600
12/08/2019;38.020.000;38.544.998;37.642.502;37.862.499;37.648.277;27920000
13/08/2019;37.847.500;39.474.998;37.455.002;39.012.501;38.791.775;35195600
14/08/2019;38.125.000;38.237.499;37.077.499;37.517.502;37.305.237;41988000
15/08/2019;37.707.500;37.907.501;36.847.500;37.192.501;36.982.075;47720000
16/08/2019;39.837.502;40.384.998;39.220.001;39.889.999;39.664.318;100796000
19/08/2019;41.029.999;42.855.000;40.867.500;42.695.000;42.453.442;81511200
20/08/2019;42.639.999;42.645.000;41.755.001;41.967.499;41.730.057;46318800
21/08/2019;42.632.500;43.362.499;42.415.001;42.807.499;42.565.308;42724400
22/08/2019;42.904.999;43.332.500;42.474.998;42.869.999;42.627.445;30348800
23/08/2019;42.099.998;42.647.499;40.410.000;40.610.001;40.380.241;56805600
26/08/2019;41.402.500;41.645.000;40.977.501;41.362.499;41.128.479;31820800
27/08/2019;41.747.501;41.775.002;40.154.999;40.450.001;40.221.149;29096800
28/08/2019;40.145.000;40.834.999;39.750.000;40.305.000;40.116.634;25561200
29/08/2019;41.224.998;42.075.001;41.189.999;41.750.000;41.554.886;35797600
30/08/2019;42.215.000;42.715.000;41.695.000;41.877.499;41.681.786;29061600
03/09/2019;41.145.000;41.477.501;40.812.500;41.042.500;40.850.685;29614000
04/09/2019;41.652.500;42.264.999;41.652.500;42.189.999;41.992.821;22772800
05/09/2019;43.217.499;44.997.501;43.200.001;44.935.001;44.725.002;69567600
06/09/2019;44.700.001;45.272.499;44.279.999;44.662.498;44.453.766;37697600
09/09/2019;44.974.998;45.994.999;44.959.999;45.125.000;44.914.104;41752400
10/09/2019;44.794.998;46.062.500;44.697.498;45.794.998;45.580.975;35281200
11/09/2019;45.942.501;46.567.501;45.650.002;46.082.500;45.867.134;36151200
12/09/2019;46.549.999;47.099.998;45.987.499;46.067.501;45.852.207;32784000
13/09/2019;45.397.499;45.770.000;45.044.998;45.485.001;45.272.427;32459200
16/09/2019;44.730.000;45.400.002;44.625.000;45.052.502;44.841.949;23183200
17/09/2019;45.119.999;45.310.001;44.652.500;45.267.502;45.055.943;22304800
18/09/2019;45.197.498;45.355.000;44.125.000;44.994.999;44.784.718;25815200
19/09/2019;45.055.000;45.240.002;44.127.499;44.235.001;44.028.263;24547600
20/09/2019;44.224.998;44.462.502;43.070.000;43.172.501;42.970.726;35024400
23/09/2019;43.174.999;44.167.500;43.137.501;43.709.999;43.505.718;24971200
24/09/2019;44.025.002;44.322.498;42.775.002;43.132.500;42.930.916;31726800
25/09/2019;43.127.499;44.755.001;42.677.502;44.557.499;44.349.258;30843200
26/09/2019;44.459.999;44.547.501;43.822.498;44.334.999;44.127.796;23456400
27/09/2019;43.915.001;44.424.999;42.330.002;42.939.999;42.739.326;36205600
30/09/2019;43.200.001;43.619.999;42.884.998;43.517.502;43.314.114;18618400
01/10/2019;43.750.000;45.250.000;43.452.499;43.500.000;43.296.692;36600800
02/10/2019;43.279.999;43.400.002;42.532.501;43.259.998;43.057.819;29337200
03/10/2019;43.305.000;45.389.999;43.000.000;45.327.499;45.115.669;45058800
04/10/2019;45.349.998;45.787.498;44.695.000;45.492.500;45.279.888;26552400
07/10/2019;46.145.000;47.084.999;46.057.499;46.082.500;45.867.134;48098400
08/10/2019;45.160.000;45.160.000;44.125.000;44.307.499;44.100.430;44443600
09/10/2019;45.080.002;45.674.999;44.790.001;45.177.502;44.966.362;29241200
10/10/2019;45.154.999;46.270.000;45.102.501;45.757.500;45.543.652;30912400
11/10/2019;46.602.501;47.334.999;46.412.498;46.497.501;46.280.201;44640400
14/10/2019;46.410.000;46.842.499;46.097.500;46.632.500;46.414.566;20004000
15/10/2019;47.540.001;49.822.498;47.400.002;49.092.499;48.863.068;66412400
16/10/2019;48.750.000;49.805.000;48.437.500;48.552.502;48.325.588;42894400
17/10/2019;49.000.000;49.452.499;48.025.002;48.572.498;48.345.490;26343600
18/10/2019;48.577.499;48.904.999;46.875.000;47.622.501;47.399.933;30744000
21/10/2019;48.240.002;49.137.501;48.049.999;49.002.499;48.773.479;26186800
22/10/2019;49.575.001;50.632.500;48.825.001;48.902.500;48.673.950;32872000
23/10/2019;48.077.499;48.915.001;47.757.500;48.772.499;48.544.556;27991600
24/10/2019;49.187.500;49.552.502;48.845.001;49.215.000;48.984.978;23202000
25/10/2019;50.025.002;51.345.001;49.947.498;51.134.998;50.896.015;42309200
28/10/2019;51.575.001;52.224.998;51.279.999;51.697.498;51.455.883;33079200
29/10/2019;51.557.499;51.622.501;50.535.000;50.730.000;50.492.912;21123600
30/10/2019;51.000.000;51.057.499;50.064.999;50.750.000;50.512.810;20596000
31/10/2019;50.540.001;50.750.000;49.452.499;50.255.001;50.020.126;20973200
01/11/2019;49.900.002;50.972.500;49.647.499;50.647.499;50.410.797;28364000
04/11/2019;51.462.502;52.750.000;51.230.000;52.625.000;52.379.055;37671600
05/11/2019;52.622.501;52.884.998;51.919.998;52.402.500;52.157.600;30086800
06/11/2019;52.160.000;52.417.500;51.027.500;51.907.501;51.664.913;26901200
07/11/2019;52.777.500;52.924.999;51.634.998;52.084.999;51.841.579;28034000
08/11/2019;51.915.001;52.262.501;51.537.498;51.945.000;51.702.225;18910000
11/11/2019;51.937.500;52.277.500;51.070.000;52.044.998;51.801.762;24343600
12/11/2019;52.430.000;52.965.000;52.077.499;52.402.500;52.157.600;28350400
13/11/2019;52.087.502;52.365.002;51.474.998;52.142.502;51.898.811;30018800
14/11/2019;52.232.498;52.470.001;51.630.001;52.447.498;52.202.389;51808000
15/11/2019;52.424.999;52.945.000;50.160.000;51.047.501;50.808.929;105362800
18/11/2019;50.972.500;53.337.502;50.942.501;53.070.000;52.821.976;57458800
19/11/2019;52.757.500;52.994.999;51.412.498;51.997.501;51.754.494;41456400
20/11/2019;51.767.502;53.637.501;51.639.999;52.794.998;52.548.256;47258800
21/11/2019;52.750.000;53.310.001;52.327.499;52.544.998;52.299.419;28838800
22/11/2019;52.772.499;53.240.002;52.485.001;52.722.500;52.476.097;22410000
25/11/2019;54.009.998;55.352.501;53.880.001;55.302.502;55.044.033;50647600
26/11/2019;55.125.000;55.172.501;54.185.001;54.250.000;53.996.456;38524400
27/11/2019;54.667.500;55.012.501;54.294.998;54.560.001;54.345.081;21578400
29/11/2019;54.250.000;54.535.000;53.945.000;54.185.001;53.971.561;14155600
02/12/2019;54.115.002;54.250.000;52.160.000;52.312.500;52.106.430;37203600
03/12/2019;50.467.499;51.955.002;50.092.499;51.915.001;51.710.499;46523200
04/12/2019;52.755.001;52.980.000;52.067.501;52.355.000;52.148.762;27342400
05/12/2019;52.575.001;52.732.498;51.877.499;52.185.001;51.979.435;18488400
06/12/2019;52.880.001;53.372.501;52.779.999;53.042.500;52.833.561;23223600
09/12/2019;52.812.500;53.592.499;52.724.998;53.042.500;52.833.561;21188000
10/12/2019;53.345.001;54.014.999;52.814.999;53.494.999;53.284.267;25638800
11/12/2019;53.599.998;54.389.999;53.575.001;54.334.999;54.120.972;23379600
12/12/2019;54.044.998;56.200.001;53.955.002;56.017.502;55.796.848;40434800
13/12/2019;56.047.501;57.244.999;55.455.002;55.997.501;55.776.920;45470400
16/12/2019;56.474.998;57.014.999;56.192.501;56.287.498;56.065.777;32097600
17/12/2019;56.474.998;57.299.999;56.380.001;57.072.498;56.847.679;32119600
18/12/2019;57.422.501;57.985.001;57.337.502;57.377.499;57.151.482;34354800
19/12/2019;57.724.998;59.000.000;57.674.999;58.865.002;58.633.118;44536000
20/12/2019;59.532.501;60.097.500;59.340.000;59.842.499;59.606.770;60304400
23/12/2019;60.130.001;60.452.499;59.597.500;59.705.002;59.469.810;35506000
24/12/2019;59.549.999;59.827.499;59.205.002;59.654.999;59.420.013;13886400
26/12/2019;59.689.999;60.080.002;59.500.000;59.797.501;59.561.947;18285200
27/12/2019;59.950.001;60.084.999;58.952.499;59.217.499;58.984.226;25464400
30/12/2019;58.997.501;59.049.999;57.764.999;58.080.002;57.851.212;25805600
31/12/2019;57.724.998;58.919.998;57.532.501;58.825.001;58.593.285;23100400
02/01/2020;59.687.500;59.977.501;59.180.000;59.977.501;59.741.245;23753600
03/01/2020;58.775.002;59.457.500;58.525.002;59.017.502;58.785.027;20538400
06/01/2020;58.080.002;59.317.501;57.817.501;59.264.999;59.031.540;26263600
07/01/2020;59.549.999;60.442.501;59.097.500;59.982.498;59.746.223;31485600
08/01/2020;59.939.999;60.509.998;59.537.498;60.095.001;59.858.269;27710800
09/01/2020;60.962.502;61.482.498;60.215.000;60.755.001;60.515.682;25511200
10/01/2020;61.832.500;62.137.501;60.937.500;61.080.002;60.839.397;31629600
13/01/2020;61.915.001;63.247.501;61.687.500;62.994.999;62.746.849;31984000
14/01/2020;62.564.999;62.820.000;61.687.500;61.820.000;61.576.481;35908800
15/01/2020;61.947.498;62.172.501;61.132.500;61.392.502;61.150.661;26310400
16/01/2020;61.930.000;62.292.500;61.695.000;62.232.498;61.987.358;28419200
17/01/2020;62.424.999;62.500.000;61.842.499;62.320.000;62.074.512;25379200
21/01/2020;61.952.499;62.322.498;61.642.502;61.985.001;61.740.829;21791600
22/01/2020;62.439.999;63.397.499;62.250.000;62.527.500;62.281.197;23924000
23/01/2020;62.930.000;63.299.999;62.037.498;63.215.000;62.965.984;24451600
24/01/2020;64.375.000;64.875.000;62.075.001;62.619.999;62.373.333;37351200
27/01/2020;59.560.001;60.562.500;58.057.499;60.049.999;59.813.454;47053600
28/01/2020;60.712.502;62.317.501;60.177.502;61.992.500;61.748.306;31097600
29/01/2020;61.847.500;62.209.999;60.985.001;61.384.998;61.143.188;25884800
30/01/2020;60.402.500;61.587.502;59.849.998;61.452.499;61.210.430;29050400
31/01/2020;60.992.500;61.112.499;58.687.500;59.107.498;58.874.664;37042000
03/02/2020;58.924.999;60.277.500;58.862.499;60.082.500;59.845.821;25556400
04/02/2020;61.507.500;61.974.998;61.005.001;61.782.501;61.539.127;27154400
05/02/2020;62.997.501;63.099.998;61.852.501;62.689.999;62.443.047;20822000
06/02/2020;63.035.000;63.562.500;62.220.001;63.562.500;63.312.122;21828400
07/02/2020;63.160.000;63.382.500;62.642.502;62.897.499;62.649.746;18975200
10/02/2020;63.125.000;65.750.000;63.075.001;65.742.500;65.483.528;52960800
11/02/2020;66.830.002;68.125.000;66.207.497;66.972.504;66.708.679;63855600
12/02/2020;67.502.502;68.199.997;67.112.503;68.135.002;67.866.615;37464400
13/02/2020;67.552.498;68.370.003;67.277.496;67.695.000;67.428.337;52801600
14/02/2020;71.815.002;73.742.500;71.500.000;72.447.502;72.162.109;104192400
18/02/2020;71.410.004;74.327.499;71.214.996;74.142.502;73.850.471;62016400
19/02/2020;75.372.498;78.852.501;75.372.498;78.675.003;78.365.097;69433200
20/02/2020;78.192.497;79.080.002;74.087.502;77.175.003;76.871.002;81005200
21/02/2020;76.047.501;76.300.003;72.665.001;73.517.502;73.227.898;76818000
24/02/2020;67.547.501;70.467.499;67.000.000;68.320.000;68.050.888;85691600
25/02/2020;69.074.997;69.697.502;64.489.998;65.512.497;65.254.433;105549600
26/02/2020;65.514.999;68.862.503;65.500.000;66.912.498;66.648.933;74773200
27/02/2020;63.724.998;66.750.000;62.222.500;63.150.002;62.938.873;90641600
28/02/2020;60.615.002;68.114.998;60.447.498;67.517.502;67.291.771;113325200
02/03/2020;69.224.998;69.397.499;65.250.000;69.107.498;68.876.450;89074400
03/03/2020;69.667.503;70.267.502;65.614.998;66.472.504;66.250.275;65279200
04/03/2020;67.550.003;71.222.504;66.800.003;71.127.502;70.889.717;59740800
05/03/2020;69.125.000;70.800.003;67.875.000;68.322.502;68.094.086;54032800
06/03/2020;66.519.997;67.097.504;64.500.000;66.510.002;66.287.628;51541200
09/03/2020;59.974.998;64.849.998;59.544.998;61.360.001;61.154.854;61416000
10/03/2020;64.135.002;65.269.997;61.497.501;65.269.997;65.051.781;58064800
11/03/2020;63.865.002;64.150.002;60.642.502;61.617.500;61.411.488;49996400
12/03/2020;56.365.002;59.029.999;53.950.001;54.077.499;53.896.702;81654000
13/03/2020;57.625.000;60.255.001;54.902.500;60.209.999;60.008.694;63483600
16/03/2020;53.102.501;56.525.002;48.500.000;49.099.998;48.935.841;72697200
17/03/2020;50.227.501;55.215.000;47.750.000;54.317.501;54.135.895;83363200
18/03/2020;50.025.002;52.485.001;45.169.998;50.705.002;50.535.469;87426800
19/03/2020;50.490.002;54.182.499;48.347.500;53.242.500;53.064.491;76551200
20/03/2020;54.750.000;57.580.002;51.282.501;51.437.500;51.265.522;80463600
23/03/2020;51.427.502;54.119.999;49.630.001;53.172.501;52.994.724;64387600
24/03/2020;57.250.000;63.165.001;57.012.501;62.294.998;62.086.727;110164400
25/03/2020;63.450.001;65.455.002;60.915.001;61.404.999;61.199.699;79343200
26/03/2020;63.485.001;65.555.000;62.500.000;64.309.998;64.094.986;69610800
27/03/2020;62.500.000;65.779.999;62.169.998;63.182.499;62.971.256;63882800
30/03/2020;63.840.000;66.489.998;63.397.499;66.397.499;66.175.499;60225200
31/03/2020;66.800.003;68.849.998;64.437.500;65.900.002;65.679.672;94996000
01/04/2020;63.912.498;65.382.500;60.320.000;60.767.502;60.564.327;65691200
02/04/2020;61.060.001;64.000.000;60.577.499;63.867.500;63.653.969;67576400
03/04/2020;63.490.002;63.907.501;59.597.500;60.977.501;60.773.628;66321200
06/04/2020;63.810.001;67.470.001;63.232.498;67.099.998;66.875.656;72788400
07/04/2020;69.324.997;69.562.500;64.324.997;64.757.500;64.540.993;78452000
08/04/2020;65.852.501;66.987.503;65.150.002;66.737.503;66.514.381;54244400
09/04/2020;68.000.000;68.230.003;65.105.003;65.737.503;65.517.715;52556400
13/04/2020;65.137.497;67.550.003;64.250.000;67.462.502;67.236.946;39840800
14/04/2020;68.750.000;71.330.002;68.472.504;70.987.503;70.750.160;53094800
15/04/2020;69.300.003;71.042.503;68.845.001;70.209.999;69.975.258;36614800
16/04/2020;71.769.997;74.750.000;71.637.497;73.675.003;73.428.673;74562000
17/04/2020;74.500.000;74.714.996;71.735.001;73.080.002;72.835.655;53912000
20/04/2020;71.809.998;73.375.000;71.317.497;71.762.497;71.522.568;44938800
21/04/2020;70.577.499;71.192.497;66.777.496;67.377.502;67.152.237;73516000
22/04/2020;69.307.503;71.967.499;68.849.998;71.537.498;71.298.332;48335600
23/04/2020;71.959.999;73.285.004;70.750.000;71.002.502;70.765.106;42416000
24/04/2020;70.900.002;72.417.503;70.150.002;72.397.499;72.155.449;35232800
27/04/2020;73.747.498;75.875.000;73.500.000;74.269.997;74.021.675;47938800
28/04/2020;75.750.000;76.050.003;72.785.004;72.839.996;72.596.466;44290400
29/04/2020;74.192.497;75.144.997;73.437.500;74.614.998;74.365.532;37916000
30/04/2020;74.072.502;74.614.998;72.930.000;73.070.000;72.825.706;37591600
01/05/2020;71.087.502;72.224.998;70.209.999;70.695.000;70.458.633;34209600
04/05/2020;70.220.001;72.959.999;70.220.001;72.822.502;72.579.018;31755600
05/05/2020;73.867.500;75.067.497;72.822.502;73.434.998;73.189.468;36889600
06/05/2020;74.232.498;75.500.000;73.852.501;74.447.502;74.198.593;32346400
07/05/2020;75.845.001;76.852.501;75.330.002;76.217.499;75.962.677;37373200
08/05/2020;76.937.500;78.187.500;76.597.504;78.125.000;77.863.792;33921600
11/05/2020;78.074.997;81.125.000;77.787.498;80.654.999;80.385.330;46906000
12/05/2020;81.235.001;81.724.998;77.927.498;78.025.002;77.764.137;49306000
13/05/2020;79.175.003;80.785.004;75.947.502;77.800.003;77.539.886;62585200
14/05/2020;78.417.503;80.360.001;76.875.000;80.305.000;80.036.514;60231200
15/05/2020;78.897.499;85.004.997;78.739.998;84.907.501;84.623.619;98766000
18/05/2020;87.605.003;89.165.001;86.805.000;87.502.502;87.209.930;77446000
19/05/2020;87.902.496;90.875.000;87.627.502;88.055.000;87.760.597;71732000
20/05/2020;89.910.004;90.430.000;88.887.497;89.699.997;89.400.093;58753600
21/05/2020;90.514.999;90.525.002;87.375.000;87.752.502;87.459.114;76106800
22/05/2020;88.252.502;90.930.000;87.132.500;90.262.497;89.960.716;103876400
26/05/2020;91.567.497;91.817.497;86.720.001;87.177.498;86.886.040;77078000
27/05/2020;86.250.000;86.327.499;79.967.499;85.252.502;84.967.468;117589200
28/05/2020;84.122.498;87.605.003;83.792.503;84.870.003;84.586.258;73489600
29/05/2020;85.544.998;88.754.997;84.849.998;88.754.997;88.458.252;74525600
01/06/2020;88.332.497;88.407.501;86.894.997;88.062.500;87.768.074;38987600
02/06/2020;87.962.502;88.372.498;86.580.002;88.252.502;87.957.420;39132000
03/06/2020;88.222.504;88.662.498;87.000.000;87.695.000;87.401.810;36544000
04/06/2020;87.279.999;89.432.503;86.775.002;87.665.001;87.411.789;42428000
05/06/2020;87.945.000;89.970.001;87.080.002;89.199.997;88.942.337;48174800
08/06/2020;88.772.499;88.897.499;86.857.498;88.050.003;87.795.670;38773600
09/06/2020;88.000.000;91.097.504;87.512.497;90.459.999;90.198.708;46848800
10/06/2020;91.677.498;95.000.000;91.535.004;93.667.503;93.396.942;63218000
11/06/2020;91.500.000;92.612.503;87.860.001;87.962.502;87.708.412;58365200
12/06/2020;91.625.000;91.872.498;87.032.501;89.324.997;89.066.986;57090800
15/06/2020;88.152.496;91.822.502;87.437.500;91.737.503;91.472.504;40000400
16/06/2020;92.250.000;92.667.503;88.387.497;90.684.998;90.423.050;53571600
17/06/2020;91.137.497;92.989.998;90.702.499;92.360.001;92.093.208;40830400
18/06/2020;92.269.997;92.824.997;91.144.997;92.180.000;91.913.734;25440800
19/06/2020;92.425.003;94.449.997;92.272.499;92.612.503;92.344.978;52416000
22/06/2020;93.000.000;95.312.500;92.732.498;95.267.502;94.992.325;39846800
23/06/2020;95.510.002;96.425.003;94.074.997;94.500.000;94.227.043;37510800
24/06/2020;94.762.497;95.565.002;91.445.000;92.355.003;92.088.226;44937200
25/06/2020;93.557.503;95.050.003;91.822.502;94.900.002;94.625.870;37607200
26/06/2020;95.000.000;95.000.000;91.250.000;91.550.003;91.285.553;59208400
29/06/2020;91.697.502;92.044.998;89.000.000;92.000.000;91.734.253;34224800
30/06/2020;93.139.999;95.262.497;92.665.001;94.977.501;94.703.163;36789200
01/07/2020;95.207.497;95.757.500;94.129.997;95.300.003;95.024.719;32664800
02/07/2020;96.389.999;97.375.000;95.782.501;96.122.498;95.844.833;36405600
06/07/2020;97.417.503;99.087.502;97.125.000;98.392.502;98.108.292;31589200
07/07/2020;99.462.502;100.699.997;98.507.500;98.717.499;98.432.343;35780000
08/07/2020;99.937.500;102.250.000;99.654.999;102.160.004;101.864.914;36548000
09/07/2020;103.802.498;105.699.997;102.334.999;105.089.996;104.786.438;49454800
10/07/2020;105.887.497;106.552.498;103.787.498;104.792.503;104.489.799;49767600
13/07/2020;105.949.997;107.922.501;100.250.000;100.522.499;100.232.132;45707600
14/07/2020;100.750.000;104.027.496;97.855.003;103.769.997;103.470.253;54267600
15/07/2020;104.142.502;104.330.002;100.557.503;102.272.499;101.977.074;40398400
16/07/2020;100.150.002;102.067.497;98.955.002;101.347.504;101.054.771;34496400
17/07/2020;102.254.997;102.485.001;100.877.502;102.014.999;101.720.329;26628400
20/07/2020;102.742.500;105.312.500;101.567.497;105.107.498;104.803.902;28485200
21/07/2020;105.129.997;105.599.998;102.867.500;103.285.004;102.986.656;27703600
22/07/2020;103.675.003;106.025.002;102.915.001;104.387.497;104.085.976;36729200
23/07/2020;104.500.000;105.470.001;100.312.500;101.297.501;101.004.898;41166000
24/07/2020;98.750.000;103.647.499;97.769.997;101.945.000;101.650.528;47329200
27/07/2020;102.322.502;104.417.503;102.177.498;104.214.996;103.913.956;29213200
28/07/2020;103.742.500;103.820.000;102.092.499;102.154.999;101.859.917;27163600
29/07/2020;103.907.501;105.162.498;103.470.001;104.654.999;104.352.699;28450800
30/07/2020;103.750.000;106.230.003;102.952.499;106.139.999;105.833.405;30888000
31/07/2020;105.632.500;107.665.001;104.330.002;106.147.499;105.840.897;38608000
03/08/2020;107.324.997;110.987.503;107.152.496;110.102.501;109.784.470;41272000
04/08/2020;110.500.000;112.277.496;109.059.998;112.277.496;111.953.178;31033600
05/08/2020;112.440.002;113.717.499;111.662.498;112.867.500;112.541.489;24992400
06/08/2020;113.497.498;113.580.002;111.787.498;113.355.003;113.027.580;24431600
07/08/2020;113.125.000;115.047.501;110.375.000;111.995.003;111.671.486;34251600
10/08/2020;113.342.499;114.082.497;108.565.002;111.650.002;111.327.507;42779600
11/08/2020;110.737.503;111.367.500;107.957.497;108.500.000;108.186.592;35451200
12/08/2020;109.907.501;114.669.998;109.582.497;114.402.496;114.072.044;46441200
13/08/2020;115.459.999;117.217.499;113.557.503;114.430.000;114.099.449;37446000
14/08/2020;115.300.003;117.047.501;114.404.999;115.639.999;115.305.962;36643600
17/08/2020;118.512.497;124.097.504;118.172.501;123.370.003;123.013.641;62130000
18/08/2020;124.500.000;124.959.999;120.862.503;122.607.498;122.253.342;50344800
19/08/2020;122.964.996;123.150.002;120.980.003;121.385.002;121.034.386;62262400
20/08/2020;119.750.000;123.750.000;118.787.498;121.410.004;121.059.303;92138800
21/08/2020;122.017.502;128.087.494;121.952.499;126.834.999;126.468.620;99986800
24/08/2020;128.837.494;129.125.000;125.074.997;127.202.499;126.835.052;49056400
25/08/2020;126.307.503;127.612.503;125.737.503;127.500.000;127.131.706;28907600
26/08/2020;127.992.500;128.684.998;126.777.496;127.730.003;127.361.053;32124400
27/08/2020;127.815.002;128.500.000;125.665.001;126.282.501;125.917.740;31760400
28/08/2020;126.750.000;131.479.996;126.425.003;131.477.493;131.097.717;53716000
31/08/2020;131.827.499;135.750.000;130.377.502;133.744.995;133.358.612;50084000
01/09/2020;134.800.003;139.937.500;134.365.005;138.210.007;137.852.020;51131600
02/09/2020;147.037.506;147.267.502;139.000.000;143.464.996;143.093.338;87401200
03/09/2020;138.287.506;138.845.001;128.787.506;130.154.999;129.817.871;94512800
04/09/2020;127.837.502;131.750.000;117.047.501;126.224.998;125.898.048;146368400
